run_id	commit	resolution	wall_time_ms	model_ms	decode_ms	encode_ms	peak_vram_gb	text_score	layout_score	motion_score	loop_error	status	description
20260424T055102Z-modal-ltx-s4-seed301-768x448	nogit	768x448	1362.528	582.407	0.000	191.330	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055104Z-modal-ltx-s6-seed301-768x448	nogit	768x448	1487.181	689.528	0.000	187.882	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055105Z-modal-ltx-s8-seed301-768x448	nogit	768x448	1591.581	788.101	0.000	189.666	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055107Z-modal-ltx-s2-seed301-896x512	nogit	896x512	1466.394	665.007	0.000	205.325	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055108Z-modal-ltx-s3-seed301-896x512	nogit	896x512	1660.816	739.209	0.000	206.950	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055110Z-modal-ltx-s4-seed301-896x512	nogit	896x512	1678.568	820.682	0.000	203.358	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055112Z-modal-ltx-s6-seed301-896x512	nogit	896x512	1816.262	982.047	0.000	206.248	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055113Z-modal-ltx-s8-seed301-896x512	nogit	896x512	1986.069	1145.142	0.000	204.004	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055115Z-modal-ltx-s2-seed301-960x544	nogit	960x544	1574.268	762.171	0.000	218.431	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055117Z-modal-ltx-s3-seed301-960x544	nogit	960x544	1690.096	854.827	0.000	226.496	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055119Z-modal-ltx-s4-seed301-960x544	nogit	960x544	1834.991	1010.330	0.000	215.245	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055121Z-modal-ltx-s6-seed301-960x544	nogit	960x544	1918.539	1117.033	0.000	219.522	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055122Z-modal-ltx-s8-seed301-960x544	nogit	960x544	2121.832	1288.626	0.000	216.415	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055125Z-modal-ltx-s2-seed301-1024x576	nogit	1024x576	1725.256	847.211	0.000	220.145	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055126Z-modal-ltx-s3-seed301-1024x576	nogit	1024x576	1757.439	943.769	0.000	221.813	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055128Z-modal-ltx-s4-seed301-1024x576	nogit	1024x576	1875.365	1041.430	0.000	227.934	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055130Z-modal-ltx-s6-seed301-1024x576	nogit	1024x576	2114.908	1250.489	0.000	223.215	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055132Z-modal-ltx-s8-seed301-1024x576	nogit	1024x576	2266.113	1441.752	0.000	222.239	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055134Z-modal-ltx-s2-seed301-1280x736	nogit	1280x736	2327.856	1475.583	0.000	253.173	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055137Z-modal-ltx-s3-seed301-1280x736	nogit	1280x736	2443.603	1567.190	0.000	257.415	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055139Z-modal-ltx-s4-seed301-1280x736	nogit	1280x736	2665.202	1747.994	0.000	255.110	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055142Z-modal-ltx-s6-seed301-1280x736	nogit	1280x736	3090.372	2212.845	0.000	259.933	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T055145Z-modal-ltx-s8-seed301-1280x736	nogit	1280x736	3354.598	2458.191	0.000	254.191	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T055148Z-modal-ltx-s2-seed302-768x448	nogit	768x448	1254.938	471.425	0.000	201.955	14.0137	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T055150Z-modal-ltx-s3-seed302-768x448	nogit	768x448	1303.712	525.573	0.000	209.282	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055151Z-modal-ltx-s4-seed302-768x448	nogit	768x448	1406.902	582.678	0.000	221.476	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055152Z-modal-ltx-s6-seed302-768x448	nogit	768x448	1450.406	691.794	0.000	210.648	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055154Z-modal-ltx-s8-seed302-768x448	nogit	768x448	1589.288	795.407	0.000	208.448	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055155Z-modal-ltx-s2-seed302-896x512	nogit	896x512	1571.467	682.269	0.000	232.437	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055157Z-modal-ltx-s3-seed302-896x512	nogit	896x512	1564.304	755.127	0.000	222.516	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055158Z-modal-ltx-s4-seed302-896x512	nogit	896x512	1693.974	837.327	0.000	222.760	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055200Z-modal-ltx-s6-seed302-896x512	nogit	896x512	1816.759	999.034	0.000	229.580	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055202Z-modal-ltx-s8-seed302-896x512	nogit	896x512	2017.539	1161.825	0.000	237.022	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055204Z-modal-ltx-s2-seed302-960x544	nogit	960x544	1683.788	777.492	0.000	223.908	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055206Z-modal-ltx-s3-seed302-960x544	nogit	960x544	1658.761	850.561	0.000	224.588	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055207Z-modal-ltx-s4-seed302-960x544	nogit	960x544	1778.755	937.101	0.000	211.745	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055209Z-modal-ltx-s6-seed302-960x544	nogit	960x544	1997.999	1118.850	0.000	211.931	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055211Z-modal-ltx-s8-seed302-960x544	nogit	960x544	2065.144	1291.354	0.000	218.026	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055213Z-modal-ltx-s2-seed302-1024x576	nogit	1024x576	1708.774	846.897	0.000	230.676	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055215Z-modal-ltx-s3-seed302-1024x576	nogit	1024x576	1776.326	957.351	0.000	214.666	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055217Z-modal-ltx-s4-seed302-1024x576	nogit	1024x576	1873.083	1053.016	0.000	222.010	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055218Z-modal-ltx-s6-seed302-1024x576	nogit	1024x576	2148.486	1250.155	0.000	218.791	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055221Z-modal-ltx-s8-seed302-1024x576	nogit	1024x576	2291.867	1442.474	0.000	226.799	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055223Z-modal-ltx-s2-seed302-1280x736	nogit	1280x736	2303.722	1441.529	0.000	254.122	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055225Z-modal-ltx-s3-seed302-1280x736	nogit	1280x736	2509.262	1612.535	0.000	256.038	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055228Z-modal-ltx-s4-seed302-1280x736	nogit	1280x736	2683.866	1785.069	0.000	249.348	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055230Z-modal-ltx-s6-seed302-1280x736	nogit	1280x736	3075.801	2125.758	0.000	251.375	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T055234Z-modal-ltx-s8-seed302-1280x736	nogit	1280x736	3336.562	2477.912	0.000	252.622	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T055237Z-modal-ltx-s2-seed303-768x448	nogit	768x448	1263.311	482.399	0.000	187.119	14.0137	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T055238Z-modal-ltx-s3-seed303-768x448	nogit	768x448	1373.271	529.465	0.000	213.652	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055240Z-modal-ltx-s4-seed303-768x448	nogit	768x448	1430.133	585.152	0.000	191.540	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055241Z-modal-ltx-s6-seed303-768x448	nogit	768x448	1439.792	691.597	0.000	201.370	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055242Z-modal-ltx-s8-seed303-768x448	nogit	768x448	1555.287	794.513	0.000	188.576	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055244Z-modal-ltx-s2-seed303-896x512	nogit	896x512	1505.890	666.305	0.000	209.693	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055245Z-modal-ltx-s3-seed303-896x512	nogit	896x512	1560.701	744.137	0.000	214.442	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055247Z-modal-ltx-s4-seed303-896x512	nogit	896x512	1589.749	830.363	0.000	205.223	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055249Z-modal-ltx-s6-seed303-896x512	nogit	896x512	1862.073	981.552	0.000	204.145	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055250Z-modal-ltx-s8-seed303-896x512	nogit	896x512	1969.223	1147.800	0.000	201.609	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055252Z-modal-ltx-s2-seed303-960x544	nogit	960x544	1608.841	769.808	0.000	219.974	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055254Z-modal-ltx-s3-seed303-960x544	nogit	960x544	1665.749	859.899	0.000	210.239	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055256Z-modal-ltx-s4-seed303-960x544	nogit	960x544	1756.693	964.770	0.000	212.143	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055257Z-modal-ltx-s6-seed303-960x544	nogit	960x544	1903.568	1125.000	0.000	210.613	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055259Z-modal-ltx-s8-seed303-960x544	nogit	960x544	2075.671	1305.771	0.000	211.905	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055301Z-modal-ltx-s2-seed303-1024x576	nogit	1024x576	1715.899	848.504	0.000	221.576	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055303Z-modal-ltx-s3-seed303-1024x576	nogit	1024x576	1849.122	948.629	0.000	226.111	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055305Z-modal-ltx-s4-seed303-1024x576	nogit	1024x576	1909.245	1059.957	0.000	224.281	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055307Z-modal-ltx-s6-seed303-1024x576	nogit	1024x576	2102.693	1251.141	0.000	237.708	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055309Z-modal-ltx-s8-seed303-1024x576	nogit	1024x576	2270.069	1445.961	0.000	236.409	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055311Z-modal-ltx-s2-seed303-1280x736	nogit	1280x736	2301.081	1418.285	0.000	260.220	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055314Z-modal-ltx-s3-seed303-1280x736	nogit	1280x736	2462.238	1577.222	0.000	268.104	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055316Z-modal-ltx-s4-seed303-1280x736	nogit	1280x736	2681.230	1805.666	0.000	274.910	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055319Z-modal-ltx-s6-seed303-1280x736	nogit	1280x736	3041.138	2135.364	0.000	281.547	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T055322Z-modal-ltx-s8-seed303-1280x736	nogit	1280x736	3373.696	2515.668	0.000	271.013	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T055325Z-modal-ltx-s2-seed304-768x448	nogit	768x448	1333.328	476.102	0.000	212.378	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055327Z-modal-ltx-s3-seed304-768x448	nogit	768x448	1411.293	539.258	0.000	213.578	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055328Z-modal-ltx-s4-seed304-768x448	nogit	768x448	1402.478	580.714	0.000	215.600	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055329Z-modal-ltx-s6-seed304-768x448	nogit	768x448	1504.049	708.342	0.000	215.034	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055331Z-modal-ltx-s8-seed304-768x448	nogit	768x448	1567.929	794.672	0.000	215.509	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055332Z-modal-ltx-s2-seed304-896x512	nogit	896x512	1468.589	679.483	0.000	218.675	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055334Z-modal-ltx-s3-seed304-896x512	nogit	896x512	1553.340	751.357	0.000	219.629	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055335Z-modal-ltx-s4-seed304-896x512	nogit	896x512	1633.153	825.338	0.000	217.737	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055337Z-modal-ltx-s6-seed304-896x512	nogit	896x512	1854.627	984.286	0.000	212.196	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055339Z-modal-ltx-s8-seed304-896x512	nogit	896x512	2005.356	1137.136	0.000	220.748	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055341Z-modal-ltx-s2-seed304-960x544	nogit	960x544	1591.017	766.694	0.000	241.755	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055343Z-modal-ltx-s3-seed304-960x544	nogit	960x544	1672.003	851.865	0.000	235.259	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055344Z-modal-ltx-s4-seed304-960x544	nogit	960x544	1747.891	942.445	0.000	232.460	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055346Z-modal-ltx-s6-seed304-960x544	nogit	960x544	1938.545	1129.229	0.000	227.638	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055348Z-modal-ltx-s8-seed304-960x544	nogit	960x544	2151.112	1297.575	0.000	238.098	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055350Z-modal-ltx-s2-seed304-1024x576	nogit	1024x576	1767.696	866.528	0.000	253.710	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055352Z-modal-ltx-s3-seed304-1024x576	nogit	1024x576	1832.264	954.740	0.000	244.102	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055354Z-modal-ltx-s4-seed304-1024x576	nogit	1024x576	1988.321	1048.112	0.000	241.569	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055356Z-modal-ltx-s6-seed304-1024x576	nogit	1024x576	2315.481	1255.781	0.000	244.053	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055358Z-modal-ltx-s8-seed304-1024x576	nogit	1024x576	2295.104	1460.604	0.000	233.875	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055400Z-modal-ltx-s2-seed304-1280x736	nogit	1280x736	2315.590	1395.304	0.000	268.684	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055403Z-modal-ltx-s3-seed304-1280x736	nogit	1280x736	2453.653	1570.046	0.000	272.263	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055405Z-modal-ltx-s4-seed304-1280x736	nogit	1280x736	2707.757	1756.149	0.000	284.378	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055408Z-modal-ltx-s6-seed304-1280x736	nogit	1280x736	3012.523	2109.489	0.000	281.326	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T055411Z-modal-ltx-s8-seed304-1280x736	nogit	1280x736	3382.124	2482.117	0.000	274.170	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T055414Z-modal-ltx-s2-seed305-768x448	nogit	768x448	1303.567	472.006	0.000	215.139	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055415Z-modal-ltx-s3-seed305-768x448	nogit	768x448	1302.508	522.416	0.000	218.438	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055417Z-modal-ltx-s4-seed305-768x448	nogit	768x448	1436.002	590.293	0.000	205.656	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055418Z-modal-ltx-s6-seed305-768x448	nogit	768x448	1471.105	695.492	0.000	202.310	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055420Z-modal-ltx-s8-seed305-768x448	nogit	768x448	1568.104	810.281	0.000	207.650	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055421Z-modal-ltx-s2-seed305-896x512	nogit	896x512	1467.902	670.188	0.000	236.861	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055423Z-modal-ltx-s3-seed305-896x512	nogit	896x512	1575.664	761.809	0.000	226.416	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055424Z-modal-ltx-s4-seed305-896x512	nogit	896x512	1623.040	838.536	0.000	219.819	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055426Z-modal-ltx-s6-seed305-896x512	nogit	896x512	1792.514	989.266	0.000	213.090	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055428Z-modal-ltx-s8-seed305-896x512	nogit	896x512	2016.928	1151.364	0.000	216.905	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055430Z-modal-ltx-s2-seed305-960x544	nogit	960x544	1671.668	778.880	0.000	228.830	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055431Z-modal-ltx-s3-seed305-960x544	nogit	960x544	1726.466	867.145	0.000	228.071	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055433Z-modal-ltx-s4-seed305-960x544	nogit	960x544	1771.506	972.217	0.000	212.311	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055435Z-modal-ltx-s6-seed305-960x544	nogit	960x544	1975.615	1123.546	0.000	226.036	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055437Z-modal-ltx-s8-seed305-960x544	nogit	960x544	2098.336	1288.520	0.000	215.439	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055439Z-modal-ltx-s2-seed305-1024x576	nogit	1024x576	1676.406	845.030	0.000	227.159	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055441Z-modal-ltx-s3-seed305-1024x576	nogit	1024x576	1831.211	954.878	0.000	223.264	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055443Z-modal-ltx-s4-seed305-1024x576	nogit	1024x576	1949.810	1043.402	0.000	232.301	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055444Z-modal-ltx-s6-seed305-1024x576	nogit	1024x576	2130.734	1240.683	0.000	234.311	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055447Z-modal-ltx-s8-seed305-1024x576	nogit	1024x576	2350.276	1448.377	0.000	232.117	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055449Z-modal-ltx-s2-seed305-1280x736	nogit	1280x736	2293.401	1409.974	0.000	270.137	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055451Z-modal-ltx-s3-seed305-1280x736	nogit	1280x736	2616.069	1635.489	0.000	284.221	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055454Z-modal-ltx-s4-seed305-1280x736	nogit	1280x736	2747.095	1778.515	0.000	258.813	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055457Z-modal-ltx-s6-seed305-1280x736	nogit	1280x736	3078.711	2169.831	0.000	270.477	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T055500Z-modal-ltx-s8-seed305-1280x736	nogit	1280x736	3417.160	2475.444	0.000	257.302	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T055503Z-modal-ltx-s2-seed306-768x448	nogit	768x448	1360.584	480.978	0.000	201.743	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055504Z-modal-ltx-s3-seed306-768x448	nogit	768x448	1436.891	524.002	0.000	199.073	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055506Z-modal-ltx-s4-seed306-768x448	nogit	768x448	1355.323	575.357	0.000	197.869	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055507Z-modal-ltx-s6-seed306-768x448	nogit	768x448	1469.810	678.643	0.000	209.717	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055509Z-modal-ltx-s8-seed306-768x448	nogit	768x448	1577.062	790.774	0.000	197.770	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055510Z-modal-ltx-s2-seed306-896x512	nogit	896x512	1605.859	662.526	0.000	212.439	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055512Z-modal-ltx-s3-seed306-896x512	nogit	896x512	1609.036	739.357	0.000	225.948	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055514Z-modal-ltx-s4-seed306-896x512	nogit	896x512	1706.114	818.935	0.000	209.486	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055515Z-modal-ltx-s6-seed306-896x512	nogit	896x512	1804.658	977.568	0.000	226.764	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055517Z-modal-ltx-s8-seed306-896x512	nogit	896x512	1962.248	1142.582	0.000	221.273	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055519Z-modal-ltx-s2-seed306-960x544	nogit	960x544	1597.354	766.181	0.000	224.035	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055521Z-modal-ltx-s3-seed306-960x544	nogit	960x544	1690.693	851.738	0.000	227.984	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055522Z-modal-ltx-s4-seed306-960x544	nogit	960x544	1755.371	939.525	0.000	230.555	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055524Z-modal-ltx-s6-seed306-960x544	nogit	960x544	1981.285	1112.415	0.000	233.351	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055526Z-modal-ltx-s8-seed306-960x544	nogit	960x544	2127.919	1309.870	0.000	228.394	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T055528Z-modal-ltx-s2-seed306-1024x576	nogit	1024x576	1714.848	863.915	0.000	238.764	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T055530Z-modal-ltx-s3-seed306-1024x576	nogit	1024x576	1805.489	956.404	0.000	248.472	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T055532Z-modal-ltx-s4-seed306-1024x576	nogit	1024x576	2047.017	1055.138	0.000	248.795	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T055534Z-modal-ltx-s6-seed306-1024x576	nogit	1024x576	2164.350	1254.247	0.000	236.258	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T055536Z-modal-ltx-s8-seed306-1024x576	nogit	1024x576	2296.691	1452.012	0.000	245.385	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
